"","ratd","ratr","ratrd","Name","Name_f","Byear","PDGA","year","Age"
"15602","30-Sep-2014",941,49,"Rathbun","Gavin",1998,60436,2014,16
"15603","26-Aug-2014",937,44,"Rathbun","Gavin",1998,60436,2014,16
"15604","15-Jul-2014",944,8,"Rathbun","Gavin",1998,60436,2014,16
"15605","24-Jun-2014",909,31,"Rathbun","Gavin",1998,60436,2014,16
"15606","27-May-2014",895,27,"Rathbun","Gavin",1998,60436,2014,16
"15607","19-Nov-2013",896,22,"Rathbun","Gavin",1998,60436,2013,15
"15608","22-Oct-2013",890,18,"Rathbun","Gavin",1998,60436,2013,15
"15609","1-Oct-2013",891,14,"Rathbun","Gavin",1998,60436,2013,15
"15610","13-Aug-2013",878,6,"Rathbun","Gavin",1998,60436,2013,15
"7394","12-Sep-2023",992,9,"Henson","Jacob",1999,60440,2023,24
"7395","13-Sep-2022",986,9,"Henson","Jacob",1999,60440,2022,23
"7396","14-Dec-2021",985,12,"Henson","Jacob",1999,60440,2021,22
"7397","9-Nov-2021",997,12,"Henson","Jacob",1999,60440,2021,22
"7398","8-Dec-2020",995,14,"Henson","Jacob",1999,60440,2020,21
"7399","10-Nov-2020",1001,9,"Henson","Jacob",1999,60440,2020,21
"7400","13-Oct-2020",975,9,"Henson","Jacob",1999,60440,2020,21
"7401","12-Nov-2019",996,40,"Henson","Jacob",1999,60440,2019,20
"7402","8-Oct-2019",995,38,"Henson","Jacob",1999,60440,2019,20
"7403","10-Sep-2019",1003,38,"Henson","Jacob",1999,60440,2019,20
"7404","13-Aug-2019",1004,44,"Henson","Jacob",1999,60440,2019,20
"7405","9-Jul-2019",1002,51,"Henson","Jacob",1999,60440,2019,20
"7406","11-Jun-2019",1002,56,"Henson","Jacob",1999,60440,2019,20
"7407","14-May-2019",1002,61,"Henson","Jacob",1999,60440,2019,20
"7408","9-Apr-2019",999,65,"Henson","Jacob",1999,60440,2019,20
"7409","28-Nov-2018",998,79,"Henson","Jacob",1999,60440,2018,19
"7410","30-Oct-2018",1001,81,"Henson","Jacob",1999,60440,2018,19
"7411","9-Oct-2018",1003,83,"Henson","Jacob",1999,60440,2018,19
"7412","11-Sep-2018",1003,84,"Henson","Jacob",1999,60440,2018,19
"7413","21-Aug-2018",1005,82,"Henson","Jacob",1999,60440,2018,19
"7414","31-Jul-2018",1002,69,"Henson","Jacob",1999,60440,2018,19
"7415","26-Jun-2018",1000,71,"Henson","Jacob",1999,60440,2018,19
"7416","22-May-2018",987,67,"Henson","Jacob",1999,60440,2018,19
"7417","17-Apr-2018",989,62,"Henson","Jacob",1999,60440,2018,19
"7418","13-Mar-2018",990,59,"Henson","Jacob",1999,60440,2018,19
"7419","31-Jan-2018",990,61,"Henson","Jacob",1999,60440,2018,19
"7420","12-Dec-2017",992,52,"Henson","Jacob",1999,60440,2017,18
"7421","14-Nov-2017",995,50,"Henson","Jacob",1999,60440,2017,18
"7422","25-Oct-2017",992,48,"Henson","Jacob",1999,60440,2017,18
"7423","26-Sep-2017",984,52,"Henson","Jacob",1999,60440,2017,18
"7424","22-Aug-2017",978,51,"Henson","Jacob",1999,60440,2017,18
"7425","25-Jul-2017",977,50,"Henson","Jacob",1999,60440,2017,18
"7426","27-Jun-2017",969,47,"Henson","Jacob",1999,60440,2017,18
"7427","23-May-2017",964,48,"Henson","Jacob",1999,60440,2017,18
"7428","26-Apr-2017",966,46,"Henson","Jacob",1999,60440,2017,18
"7429","28-Mar-2017",959,42,"Henson","Jacob",1999,60440,2017,18
"7430","24-Jan-2017",959,41,"Henson","Jacob",1999,60440,2017,18
"7431","6-Dec-2016",961,39,"Henson","Jacob",1999,60440,2016,17
"7432","15-Nov-2016",960,33,"Henson","Jacob",1999,60440,2016,17
"7433","18-Oct-2016",951,33,"Henson","Jacob",1999,60440,2016,17
"7434","20-Sep-2016",956,36,"Henson","Jacob",1999,60440,2016,17
"7435","16-Aug-2016",960,37,"Henson","Jacob",1999,60440,2016,17
"7436","19-Jul-2016",949,33,"Henson","Jacob",1999,60440,2016,17
"7437","23-Feb-2016",947,37,"Henson","Jacob",1999,60440,2016,17
"7438","26-Jan-2016",958,34,"Henson","Jacob",1999,60440,2016,17
"7439","17-Nov-2015",962,32,"Henson","Jacob",1999,60440,2015,16
"7440","20-Oct-2015",970,27,"Henson","Jacob",1999,60440,2015,16
"7441","30-Sep-2015",968,24,"Henson","Jacob",1999,60440,2015,16
"7442","1-Sep-2015",962,27,"Henson","Jacob",1999,60440,2015,16
"7443","28-Jul-2015",963,16,"Henson","Jacob",1999,60440,2015,16
"7444","28-Oct-2014",969,32,"Henson","Jacob",1999,60440,2014,15
"7445","30-Sep-2014",962,33,"Henson","Jacob",1999,60440,2014,15
"7446","26-Aug-2014",965,31,"Henson","Jacob",1999,60440,2014,15
"7447","24-Jun-2014",968,28,"Henson","Jacob",1999,60440,2014,15
"7448","27-May-2014",967,23,"Henson","Jacob",1999,60440,2014,15
"7449","15-Apr-2014",970,19,"Henson","Jacob",1999,60440,2014,15
"7450","18-Mar-2014",971,17,"Henson","Jacob",1999,60440,2014,15
"7451","18-Feb-2014",975,15,"Henson","Jacob",1999,60440,2014,15
"7452","17-Dec-2013",962,10,"Henson","Jacob",1999,60440,2013,14
"7453","19-Nov-2013",963,7,"Henson","Jacob",1999,60440,2013,14
"7454","1-Oct-2013",958,3,"Henson","Jacob",1999,60440,2013,14
"11044","10-Dec-2024",986,8,"Masters","Nicholas",1997,61176,2024,27
"11045","9-Apr-2024",978,13,"Masters","Nicholas",1997,61176,2024,27
"11046","12-Dec-2023",973,17,"Masters","Nicholas",1997,61176,2023,26
"11047","14-Nov-2023",982,16,"Masters","Nicholas",1997,61176,2023,26
"11048","13-Jun-2023",992,15,"Masters","Nicholas",1997,61176,2023,26
"11049","11-Apr-2023",997,19,"Masters","Nicholas",1997,61176,2023,26
"11050","14-Feb-2023",994,31,"Masters","Nicholas",1997,61176,2023,26
"11051","13-Dec-2022",998,31,"Masters","Nicholas",1997,61176,2022,25
"11052","14-Jun-2022",997,36,"Masters","Nicholas",1997,61176,2022,25
"11053","10-May-2022",997,33,"Masters","Nicholas",1997,61176,2022,25
"11054","12-Apr-2022",996,33,"Masters","Nicholas",1997,61176,2022,25
"11055","8-Mar-2022",998,30,"Masters","Nicholas",1997,61176,2022,25
"11056","8-Feb-2022",1000,30,"Masters","Nicholas",1997,61176,2022,25
"11057","14-Dec-2021",1003,23,"Masters","Nicholas",1997,61176,2021,24
"11058","9-Nov-2021",998,19,"Masters","Nicholas",1997,61176,2021,24
"11059","12-Oct-2021",996,24,"Masters","Nicholas",1997,61176,2021,24
"11060","14-Sep-2021",1002,23,"Masters","Nicholas",1997,61176,2021,24
"11061","11-May-2021",994,26,"Masters","Nicholas",1997,61176,2021,24
"11062","13-Apr-2021",990,23,"Masters","Nicholas",1997,61176,2021,24
"11063","9-Mar-2021",986,25,"Masters","Nicholas",1997,61176,2021,24
"11064","10-Nov-2020",996,49,"Masters","Nicholas",1997,61176,2020,23
"11065","13-Oct-2020",996,49,"Masters","Nicholas",1997,61176,2020,23
"11066","8-Sep-2020",998,55,"Masters","Nicholas",1997,61176,2020,23
"11067","11-Aug-2020",1004,64,"Masters","Nicholas",1997,61176,2020,23
"11068","14-Apr-2020",1006,103,"Masters","Nicholas",1997,61176,2020,23
"11069","10-Mar-2020",1008,104,"Masters","Nicholas",1997,61176,2020,23
"11070","11-Feb-2020",1008,115,"Masters","Nicholas",1997,61176,2020,23
"11071","14-Jan-2020",1007,117,"Masters","Nicholas",1997,61176,2020,23
"11072","10-Dec-2019",1004,116,"Masters","Nicholas",1997,61176,2019,22
"11073","12-Nov-2019",1004,104,"Masters","Nicholas",1997,61176,2019,22
"11074","8-Oct-2019",1006,96,"Masters","Nicholas",1997,61176,2019,22
"11075","10-Sep-2019",1007,90,"Masters","Nicholas",1997,61176,2019,22
"11076","13-Aug-2019",1002,97,"Masters","Nicholas",1997,61176,2019,22
"11077","9-Jul-2019",1002,94,"Masters","Nicholas",1997,61176,2019,22
"11078","11-Jun-2019",1001,101,"Masters","Nicholas",1997,61176,2019,22
"11079","14-May-2019",1001,94,"Masters","Nicholas",1997,61176,2019,22
"11080","9-Apr-2019",1004,92,"Masters","Nicholas",1997,61176,2019,22
"11081","19-Mar-2019",1000,87,"Masters","Nicholas",1997,61176,2019,22
"11082","26-Feb-2019",996,86,"Masters","Nicholas",1997,61176,2019,22
"11083","29-Jan-2019",996,84,"Masters","Nicholas",1997,61176,2019,22
"11084","9-Oct-2018",995,95,"Masters","Nicholas",1997,61176,2018,21
"11085","11-Sep-2018",993,95,"Masters","Nicholas",1997,61176,2018,21
"11086","21-Aug-2018",995,95,"Masters","Nicholas",1997,61176,2018,21
"11087","31-Jul-2018",997,87,"Masters","Nicholas",1997,61176,2018,21
"11088","26-Jun-2018",997,88,"Masters","Nicholas",1997,61176,2018,21
"11089","22-May-2018",996,93,"Masters","Nicholas",1997,61176,2018,21
"11090","17-Apr-2018",997,94,"Masters","Nicholas",1997,61176,2018,21
"11091","13-Mar-2018",995,91,"Masters","Nicholas",1997,61176,2018,21
"11092","31-Jan-2018",995,89,"Masters","Nicholas",1997,61176,2018,21
"11093","12-Dec-2017",992,88,"Masters","Nicholas",1997,61176,2017,20
"11094","14-Nov-2017",991,78,"Masters","Nicholas",1997,61176,2017,20
"11095","25-Oct-2017",990,73,"Masters","Nicholas",1997,61176,2017,20
"11096","26-Sep-2017",992,69,"Masters","Nicholas",1997,61176,2017,20
"11097","22-Aug-2017",995,52,"Masters","Nicholas",1997,61176,2017,20
"11098","25-Jul-2017",991,60,"Masters","Nicholas",1997,61176,2017,20
"11099","27-Jun-2017",991,48,"Masters","Nicholas",1997,61176,2017,20
"11100","23-May-2017",996,43,"Masters","Nicholas",1997,61176,2017,20
"11101","26-Apr-2017",995,41,"Masters","Nicholas",1997,61176,2017,20
"11102","28-Mar-2017",988,34,"Masters","Nicholas",1997,61176,2017,20
"11103","28-Feb-2017",985,29,"Masters","Nicholas",1997,61176,2017,20
"11104","24-Jan-2017",987,28,"Masters","Nicholas",1997,61176,2017,20
"11105","6-Dec-2016",989,27,"Masters","Nicholas",1997,61176,2016,19
"11106","15-Nov-2016",985,34,"Masters","Nicholas",1997,61176,2016,19
"11107","18-Oct-2016",980,34,"Masters","Nicholas",1997,61176,2016,19
"11108","20-Sep-2016",985,34,"Masters","Nicholas",1997,61176,2016,19
"11109","16-Aug-2016",973,33,"Masters","Nicholas",1997,61176,2016,19
"11110","19-Jul-2016",970,29,"Masters","Nicholas",1997,61176,2016,19
"11111","17-May-2016",966,34,"Masters","Nicholas",1997,61176,2016,19
"11112","26-Jan-2016",959,43,"Masters","Nicholas",1997,61176,2016,19
"11113","8-Dec-2015",961,42,"Masters","Nicholas",1997,61176,2015,18
"11114","20-Oct-2015",956,43,"Masters","Nicholas",1997,61176,2015,18
"11115","1-Sep-2015",944,45,"Masters","Nicholas",1997,61176,2015,18
"11116","23-Jun-2015",941,38,"Masters","Nicholas",1997,61176,2015,18
"11117","28-Apr-2015",941,38,"Masters","Nicholas",1997,61176,2015,18
"11118","27-Jan-2015",935,42,"Masters","Nicholas",1997,61176,2015,18
"11119","16-Dec-2014",935,38,"Masters","Nicholas",1997,61176,2014,17
"11120","18-Nov-2014",936,29,"Masters","Nicholas",1997,61176,2014,17
"11121","28-Oct-2014",927,27,"Masters","Nicholas",1997,61176,2014,17
"11122","30-Sep-2014",929,24,"Masters","Nicholas",1997,61176,2014,17
"11123","24-Jun-2014",935,20,"Masters","Nicholas",1997,61176,2014,17
"11124","27-May-2014",935,12,"Masters","Nicholas",1997,61176,2014,17
"11125","18-Mar-2014",913,9,"Masters","Nicholas",1997,61176,2014,17
"11126","21-Jan-2014",907,6,"Masters","Nicholas",1997,61176,2014,17
"11127","22-Oct-2013",892,3,"Masters","Nicholas",1997,61176,2013,16
"9647","14-Jan-2025",1016,63,"L�tt","Silver",1992,61186,2025,33
"9648","12-Nov-2024",1018,68,"L�tt","Silver",1992,61186,2024,32
"9649","8-Oct-2024",1019,68,"L�tt","Silver",1992,61186,2024,32
"9650","10-Sep-2024",1021,61,"L�tt","Silver",1992,61186,2024,32
"9651","13-Aug-2024",1019,68,"L�tt","Silver",1992,61186,2024,32
"9652","9-Jul-2024",1021,79,"L�tt","Silver",1992,61186,2024,32
"9653","11-Jun-2024",1021,79,"L�tt","Silver",1992,61186,2024,32
"9654","14-May-2024",1019,80,"L�tt","Silver",1992,61186,2024,32
"9655","9-Apr-2024",1015,75,"L�tt","Silver",1992,61186,2024,32
"9656","12-Mar-2024",1014,70,"L�tt","Silver",1992,61186,2024,32
"9657","14-Nov-2023",1014,67,"L�tt","Silver",1992,61186,2023,31
"9658","10-Oct-2023",1010,67,"L�tt","Silver",1992,61186,2023,31
"9659","12-Sep-2023",1012,72,"L�tt","Silver",1992,61186,2023,31
"9660","8-Aug-2023",1011,70,"L�tt","Silver",1992,61186,2023,31
"9661","11-Jul-2023",1012,65,"L�tt","Silver",1992,61186,2023,31
"9662","13-Jun-2023",1005,58,"L�tt","Silver",1992,61186,2023,31
"9663","9-May-2023",1002,50,"L�tt","Silver",1992,61186,2023,31
"9664","11-Oct-2022",1002,70,"L�tt","Silver",1992,61186,2022,30
"9665","13-Sep-2022",1002,64,"L�tt","Silver",1992,61186,2022,30
"9666","9-Aug-2022",1000,56,"L�tt","Silver",1992,61186,2022,30
"9667","12-Jul-2022",1006,57,"L�tt","Silver",1992,61186,2022,30
"9668","14-Jun-2022",1003,60,"L�tt","Silver",1992,61186,2022,30
"9669","10-May-2022",1002,65,"L�tt","Silver",1992,61186,2022,30
"9670","12-Apr-2022",1004,56,"L�tt","Silver",1992,61186,2022,30
"9671","8-Mar-2022",1007,47,"L�tt","Silver",1992,61186,2022,30
"9672","9-Nov-2021",1007,44,"L�tt","Silver",1992,61186,2021,29
"9673","12-Oct-2021",1010,43,"L�tt","Silver",1992,61186,2021,29
"9674","14-Sep-2021",1012,44,"L�tt","Silver",1992,61186,2021,29
"9675","10-Aug-2021",1012,41,"L�tt","Silver",1992,61186,2021,29
"9676","13-Jul-2021",1003,37,"L�tt","Silver",1992,61186,2021,29
"9677","8-Jun-2021",1007,25,"L�tt","Silver",1992,61186,2021,29
"9678","11-May-2021",1006,22,"L�tt","Silver",1992,61186,2021,29
"9679","9-Mar-2021",1004,19,"L�tt","Silver",1992,61186,2021,29
"9680","13-Oct-2020",1005,16,"L�tt","Silver",1992,61186,2020,28
"9681","8-Sep-2020",1008,24,"L�tt","Silver",1992,61186,2020,28
"9682","11-Aug-2020",1007,32,"L�tt","Silver",1992,61186,2020,28
"9683","14-Jul-2020",1012,30,"L�tt","Silver",1992,61186,2020,28
"9684","8-Oct-2019",1014,49,"L�tt","Silver",1992,61186,2019,27
"9685","10-Sep-2019",1017,45,"L�tt","Silver",1992,61186,2019,27
"9686","13-Aug-2019",1009,49,"L�tt","Silver",1992,61186,2019,27
"9687","9-Jul-2019",1009,53,"L�tt","Silver",1992,61186,2019,27
"9688","11-Jun-2019",1005,58,"L�tt","Silver",1992,61186,2019,27
"9689","14-May-2019",1005,52,"L�tt","Silver",1992,61186,2019,27
"9690","9-Apr-2019",1001,51,"L�tt","Silver",1992,61186,2019,27
"9691","9-Oct-2018",1000,51,"L�tt","Silver",1992,61186,2018,26
"9692","11-Sep-2018",996,48,"L�tt","Silver",1992,61186,2018,26
"9693","21-Aug-2018",992,47,"L�tt","Silver",1992,61186,2018,26
"9694","31-Jul-2018",987,44,"L�tt","Silver",1992,61186,2018,26
"9695","26-Jun-2018",995,37,"L�tt","Silver",1992,61186,2018,26
"9696","22-May-2018",993,42,"L�tt","Silver",1992,61186,2018,26
"9697","17-Apr-2018",994,43,"L�tt","Silver",1992,61186,2018,26
"9698","25-Oct-2017",992,43,"L�tt","Silver",1992,61186,2017,25
"9699","26-Sep-2017",992,47,"L�tt","Silver",1992,61186,2017,25
"9700","22-Aug-2017",990,49,"L�tt","Silver",1992,61186,2017,25
"9701","25-Jul-2017",988,35,"L�tt","Silver",1992,61186,2017,25
"9702","27-Jun-2017",986,43,"L�tt","Silver",1992,61186,2017,25
"9703","26-Apr-2017",993,48,"L�tt","Silver",1992,61186,2017,25
"9704","28-Mar-2017",991,49,"L�tt","Silver",1992,61186,2017,25
"9705","15-Nov-2016",988,52,"L�tt","Silver",1992,61186,2016,24
"9706","18-Oct-2016",986,59,"L�tt","Silver",1992,61186,2016,24
"9707","20-Sep-2016",985,56,"L�tt","Silver",1992,61186,2016,24
"9708","16-Aug-2016",991,58,"L�tt","Silver",1992,61186,2016,24
"9709","19-Jul-2016",988,66,"L�tt","Silver",1992,61186,2016,24
"9710","21-Jun-2016",987,67,"L�tt","Silver",1992,61186,2016,24
"9711","17-May-2016",982,66,"L�tt","Silver",1992,61186,2016,24
"9712","19-Apr-2016",978,65,"L�tt","Silver",1992,61186,2016,24
"9713","26-Jan-2016",976,60,"L�tt","Silver",1992,61186,2016,24
"9714","8-Dec-2015",975,58,"L�tt","Silver",1992,61186,2015,23
"9715","17-Nov-2015",975,56,"L�tt","Silver",1992,61186,2015,23
"9716","20-Oct-2015",975,57,"L�tt","Silver",1992,61186,2015,23
"9717","30-Sep-2015",977,56,"L�tt","Silver",1992,61186,2015,23
"9718","1-Sep-2015",977,61,"L�tt","Silver",1992,61186,2015,23
"9719","28-Jul-2015",977,48,"L�tt","Silver",1992,61186,2015,23
"9720","23-Jun-2015",975,51,"L�tt","Silver",1992,61186,2015,23
"9721","26-May-2015",972,46,"L�tt","Silver",1992,61186,2015,23
"9722","28-Apr-2015",971,48,"L�tt","Silver",1992,61186,2015,23
"9723","28-Oct-2014",967,52,"L�tt","Silver",1992,61186,2014,22
"9724","30-Sep-2014",968,51,"L�tt","Silver",1992,61186,2014,22
"9725","26-Aug-2014",962,37,"L�tt","Silver",1992,61186,2014,22
"9726","15-Jul-2014",959,28,"L�tt","Silver",1992,61186,2014,22
"9727","24-Jun-2014",952,23,"L�tt","Silver",1992,61186,2014,22
"9728","27-May-2014",944,17,"L�tt","Silver",1992,61186,2014,22
"9729","15-Apr-2014",942,11,"L�tt","Silver",1992,61186,2014,22
"9730","19-Nov-2013",947,8,"L�tt","Silver",1992,61186,2013,21
"9731","22-Oct-2013",979,2,"L�tt","Silver",1992,61186,2013,21
"2868","11-Mar-2025",1014,82,"Carey","AJ",1995,61770,2025,30
"2869","12-Nov-2024",1013,92,"Carey","AJ",1995,61770,2024,29
"2870","8-Oct-2024",1013,92,"Carey","AJ",1995,61770,2024,29
"2871","10-Sep-2024",1014,88,"Carey","AJ",1995,61770,2024,29
"2872","13-Aug-2024",1017,93,"Carey","AJ",1995,61770,2024,29
"2873","9-Jul-2024",1013,90,"Carey","AJ",1995,61770,2024,29
"2874","11-Jun-2024",1013,91,"Carey","AJ",1995,61770,2024,29
"2875","14-May-2024",1011,94,"Carey","AJ",1995,61770,2024,29
"2876","9-Apr-2024",1010,94,"Carey","AJ",1995,61770,2024,29
"2877","12-Mar-2024",1011,94,"Carey","AJ",1995,61770,2024,29
"2878","13-Feb-2024",1011,94,"Carey","AJ",1995,61770,2024,29
"2879","12-Dec-2023",1012,95,"Carey","AJ",1995,61770,2023,28
"2880","14-Nov-2023",1010,96,"Carey","AJ",1995,61770,2023,28
"2881","10-Oct-2023",1009,96,"Carey","AJ",1995,61770,2023,28
"2882","12-Sep-2023",1009,101,"Carey","AJ",1995,61770,2023,28
"2883","8-Aug-2023",1006,98,"Carey","AJ",1995,61770,2023,28
"2884","11-Jul-2023",1009,100,"Carey","AJ",1995,61770,2023,28
"2885","13-Jun-2023",1010,98,"Carey","AJ",1995,61770,2023,28
"2886","9-May-2023",1011,93,"Carey","AJ",1995,61770,2023,28
"2887","11-Apr-2023",1014,92,"Carey","AJ",1995,61770,2023,28
"2888","14-Mar-2023",1014,94,"Carey","AJ",1995,61770,2023,28
"2889","13-Dec-2022",1014,93,"Carey","AJ",1995,61770,2022,27
"2890","8-Nov-2022",1013,87,"Carey","AJ",1995,61770,2022,27
"2891","11-Oct-2022",1011,87,"Carey","AJ",1995,61770,2022,27
"2892","13-Sep-2022",1012,88,"Carey","AJ",1995,61770,2022,27
"2893","9-Aug-2022",1011,84,"Carey","AJ",1995,61770,2022,27
"2894","12-Jul-2022",1011,90,"Carey","AJ",1995,61770,2022,27
"2895","14-Jun-2022",1014,89,"Carey","AJ",1995,61770,2022,27
"2896","10-May-2022",1013,89,"Carey","AJ",1995,61770,2022,27
"2897","12-Apr-2022",1012,89,"Carey","AJ",1995,61770,2022,27
"2898","8-Mar-2022",1011,89,"Carey","AJ",1995,61770,2022,27
"2899","14-Dec-2021",1010,91,"Carey","AJ",1995,61770,2021,26
"2900","9-Nov-2021",1010,89,"Carey","AJ",1995,61770,2021,26
"2901","12-Oct-2021",1011,89,"Carey","AJ",1995,61770,2021,26
"2902","14-Sep-2021",1009,96,"Carey","AJ",1995,61770,2021,26
"2903","10-Aug-2021",1009,99,"Carey","AJ",1995,61770,2021,26
"2904","13-Jul-2021",1008,97,"Carey","AJ",1995,61770,2021,26
"2905","8-Jun-2021",1006,89,"Carey","AJ",1995,61770,2021,26
"2906","11-May-2021",1006,84,"Carey","AJ",1995,61770,2021,26
"2907","13-Apr-2021",1003,74,"Carey","AJ",1995,61770,2021,26
"2908","9-Mar-2021",1006,62,"Carey","AJ",1995,61770,2021,26
"2909","9-Feb-2021",1007,65,"Carey","AJ",1995,61770,2021,26
"2910","8-Dec-2020",1007,63,"Carey","AJ",1995,61770,2020,25
"2911","10-Nov-2020",1005,59,"Carey","AJ",1995,61770,2020,25
"2912","13-Oct-2020",1005,59,"Carey","AJ",1995,61770,2020,25
"2913","8-Sep-2020",999,56,"Carey","AJ",1995,61770,2020,25
"2914","11-Aug-2020",996,55,"Carey","AJ",1995,61770,2020,25
"2915","14-Jul-2020",998,48,"Carey","AJ",1995,61770,2020,25
"2916","9-Jun-2020",995,52,"Carey","AJ",1995,61770,2020,25
"2917","14-Apr-2020",996,79,"Carey","AJ",1995,61770,2020,25
"2918","10-Mar-2020",997,84,"Carey","AJ",1995,61770,2020,25
"2919","11-Feb-2020",995,82,"Carey","AJ",1995,61770,2020,25
"2920","12-Nov-2019",998,95,"Carey","AJ",1995,61770,2019,24
"2921","8-Oct-2019",998,95,"Carey","AJ",1995,61770,2019,24
"2922","10-Sep-2019",996,91,"Carey","AJ",1995,61770,2019,24
"2923","13-Aug-2019",999,91,"Carey","AJ",1995,61770,2019,24
"2924","9-Jul-2019",997,89,"Carey","AJ",1995,61770,2019,24
"2925","11-Jun-2019",997,90,"Carey","AJ",1995,61770,2019,24
"2926","14-May-2019",994,87,"Carey","AJ",1995,61770,2019,24
"2927","9-Apr-2019",994,89,"Carey","AJ",1995,61770,2019,24
"2928","19-Mar-2019",993,85,"Carey","AJ",1995,61770,2019,24
"2929","29-Jan-2019",994,91,"Carey","AJ",1995,61770,2019,24
"2930","18-Dec-2018",991,91,"Carey","AJ",1995,61770,2018,23
"2931","28-Nov-2018",992,87,"Carey","AJ",1995,61770,2018,23
"2932","30-Oct-2018",989,92,"Carey","AJ",1995,61770,2018,23
"2933","9-Oct-2018",986,88,"Carey","AJ",1995,61770,2018,23
"2934","11-Sep-2018",983,88,"Carey","AJ",1995,61770,2018,23
"2935","21-Aug-2018",980,85,"Carey","AJ",1995,61770,2018,23
"2936","31-Jul-2018",981,88,"Carey","AJ",1995,61770,2018,23
"2937","26-Jun-2018",982,88,"Carey","AJ",1995,61770,2018,23
"2938","22-May-2018",980,89,"Carey","AJ",1995,61770,2018,23
"2939","17-Apr-2018",980,89,"Carey","AJ",1995,61770,2018,23
"2940","13-Mar-2018",975,95,"Carey","AJ",1995,61770,2018,23
"2941","31-Jan-2018",973,88,"Carey","AJ",1995,61770,2018,23
"2942","12-Dec-2017",974,86,"Carey","AJ",1995,61770,2017,22
"2943","14-Nov-2017",973,88,"Carey","AJ",1995,61770,2017,22
"2944","25-Oct-2017",974,82,"Carey","AJ",1995,61770,2017,22
"2945","22-Aug-2017",968,97,"Carey","AJ",1995,61770,2017,22
"2946","25-Jul-2017",964,101,"Carey","AJ",1995,61770,2017,22
"2947","27-Jun-2017",961,93,"Carey","AJ",1995,61770,2017,22
"2948","23-May-2017",961,88,"Carey","AJ",1995,61770,2017,22
"2949","26-Apr-2017",957,79,"Carey","AJ",1995,61770,2017,22
"2950","28-Mar-2017",957,79,"Carey","AJ",1995,61770,2017,22
"2951","24-Jan-2017",946,84,"Carey","AJ",1995,61770,2017,22
"2952","6-Dec-2016",945,84,"Carey","AJ",1995,61770,2016,21
"2953","15-Nov-2016",944,86,"Carey","AJ",1995,61770,2016,21
"2954","18-Oct-2016",943,84,"Carey","AJ",1995,61770,2016,21
"2955","20-Sep-2016",946,81,"Carey","AJ",1995,61770,2016,21
"2956","16-Aug-2016",938,73,"Carey","AJ",1995,61770,2016,21
"2957","19-Jul-2016",941,77,"Carey","AJ",1995,61770,2016,21
"2958","21-Jun-2016",941,84,"Carey","AJ",1995,61770,2016,21
"2959","17-May-2016",940,88,"Carey","AJ",1995,61770,2016,21
